frame_id, p_x0, p_y0, p_c0, p_x1, p_y1, p_c1, p_x2, p_y2, p_c2, p_x3, p_y3, p_c3, p_x4, p_y4, p_c4, p_x5, p_y5, p_c5, p_x6, p_y6, p_c6, p_x7, p_y7, p_c7, p_x8, p_y8, p_c8, p_x9, p_y9, p_c9, p_x10, p_y10, p_c10, p_x11, p_y11, p_c11, p_x12, p_y12, p_c12, p_x13, p_y13, p_c13, p_x14, p_y14, p_c14, p_x15, p_y15, p_c15, p_x16, p_y16, p_c16, p_x17, p_y17, p_c17, p_x18, p_y18, p_c18, p_x19, p_y19, p_c19, p_x20, p_y20, p_c20, p_x21, p_y21, p_c21, p_x22, p_y22, p_c22, p_x23, p_y23, p_c23, p_x24, p_y24, p_c24
595,200.753,307.696,0.916186,222.963,369.895,0.904393,174.202,370.06,0.848345,160.575,454.657,0.928862,174.053,396.605,0.859815,263.065,365.568,0.901108,272.21,445.872,0.908653,267.581,387.833,0.927492,214.094,521.549,0.807908,183.104,521.54,0.818805,191.719,654.842,0.857969,187.372,766.436,0.824336,236.61,521.504,0.824289,249.714,654.792,0.852407,245.419,770.755,0.828076,191.991,303.309,0.97384,209.696,298.931,0.919581,187.559,321.128,0.531366,227.659,303.079,0.923468,249.788,801.864,0.772331,267.595,801.687,0.798865,232.22,788.452,0.76534,191.699,801.829,0.638811,165.152,801.604,0.656189,191.826,779.558,0.704767
596,200.826,307.689,0.914063,223.018,369.849,0.906441,178.528,369.997,0.849555,156.523,454.657,0.925733,174.106,396.707,0.868833,263.126,365.539,0.904529,272.252,445.752,0.913009,267.647,387.792,0.919135,214.143,525.772,0.803891,187.341,525.767,0.816865,191.778,654.838,0.866547,187.404,766.394,0.833512,240.827,521.545,0.815767,249.787,654.778,0.846834,245.389,770.733,0.828982,192.049,303.314,0.974994,209.758,298.927,0.917189,191.655,321.107,0.606732,227.659,303.063,0.917514,249.737,801.825,0.76341,267.548,801.663,0.790155,232.203,788.44,0.754461,191.803,801.797,0.66867,165.235,797.542,0.680722,191.793,775.23,0.707345
597,196.563,307.78,0.922597,223.09,369.852,0.911913,178.591,369.986,0.853299,156.47,458.978,0.920837,174.107,400.999,0.883233,263.176,365.515,0.9072,276.521,445.698,0.913812,267.631,383.475,0.917191,214.143,525.756,0.8083,187.334,525.75,0.821117,191.864,654.71,0.870015,187.382,766.349,0.827071,240.837,521.539,0.820772,254.165,654.748,0.851579,249.715,770.71,0.824652,191.914,303.37,0.967144,205.318,298.961,0.933647,187.478,325.453,0.418174,227.645,303.08,0.952838,249.87,801.835,0.759942,267.646,801.651,0.779606,232.215,788.4,0.75176,191.832,801.781,0.655471,165.251,797.521,0.66904,191.748,775.182,0.695071
598,196.468,307.835,0.925251,223.09,369.856,0.916595,178.563,370.005,0.855111,156.519,458.976,0.919718,174.058,396.77,0.877583,263.199,365.491,0.90191,276.53,445.665,0.920363,267.562,383.418,0.924208,214.137,525.88,0.800592,187.348,525.851,0.814469,191.903,654.739,0.872089,187.474,766.304,0.843793,236.633,525.868,0.811995,249.73,654.812,0.854055,245.415,770.722,0.825977,191.814,303.403,0.959726,201.027,298.989,0.942275,187.353,325.484,0.359892,227.597,303.119,0.96477,249.756,801.804,0.771497,267.583,801.634,0.793684,232.223,788.431,0.74707,191.807,801.733,0.667382,165.251,797.448,0.681808,191.834,775.128,0.719904
599,196.397,312.059,0.926019,223.008,369.853,0.909525,174.176,369.993,0.850692,160.577,454.677,0.925678,174.088,396.789,0.880798,263.161,365.503,0.898506,276.509,445.623,0.924344,267.598,383.311,0.92991,214.195,521.51,0.812146,187.415,521.496,0.829292,196.192,650.44,0.862835,191.717,766.235,0.874282,236.619,521.47,0.825634,249.747,654.716,0.836928,249.729,770.688,0.826274,191.728,303.44,0.950729,200.935,303.032,0.952132,183.058,325.566,0.347429,227.527,303.106,0.96234,249.86,801.802,0.747844,267.604,801.635,0.787107,236.364,788.391,0.738075,191.908,801.682,0.680691,165.358,797.366,0.691067,191.906,775.063,0.736963
600,196.388,312.114,0.922442,223.087,369.857,0.908738,178.546,369.981,0.847825,160.58,459.012,0.916226,178.519,401.065,0.8978,263.235,365.475,0.904635,276.447,445.644,0.924134,267.572,378.997,0.940895,209.826,525.831,0.80373,187.309,525.78,0.817173,191.933,650.487,0.866936,187.549,766.303,0.856082,236.594,525.808,0.814964,245.415,654.821,0.857433,245.375,770.675,0.827777,191.711,303.484,0.941667,200.922,303.037,0.953902,183.054,329.818,0.273656,227.586,303.096,0.965857,245.397,801.77,0.732915,267.518,801.628,0.769571,232.23,784.093,0.730496,191.9,801.722,0.691882,165.35,797.461,0.69368,191.887,775.113,0.722454
601,196.432,312.163,0.913994,223.101,369.839,0.90478,178.584,369.99,0.849782,160.592,458.999,0.915619,178.626,401.031,0.89761,263.255,365.431,0.897695,272.246,445.692,0.919362,267.561,383.322,0.933359,209.795,525.794,0.807364,183.067,521.542,0.818095,191.918,650.549,0.872112,187.553,766.431,0.854044,236.595,525.771,0.820044,245.345,654.834,0.861202,245.351,770.728,0.825506,191.732,307.635,0.934254,200.951,303.067,0.947751,183.049,329.878,0.347868,227.562,303.071,0.958519,245.44,801.854,0.742653,267.557,801.693,0.776155,232.188,788.41,0.737225,191.841,801.819,0.69863,165.257,801.598,0.711037,191.893,779.558,0.733505
602,196.458,312.159,0.913279,223.119,369.87,0.913683,182.903,369.997,0.860594,160.59,454.724,0.918087,178.538,401.028,0.889446,263.225,365.522,0.903084,272.236,445.683,0.92612,267.516,383.39,0.933131,209.725,521.549,0.812271,183.014,521.493,0.820541,191.814,650.523,0.854551,187.502,766.432,0.84962,236.534,521.531,0.827638,240.949,654.755,0.86306,245.333,770.743,0.82453,191.752,307.656,0.933656,200.963,303.069,0.94652,183.075,329.903,0.403735,227.53,303.082,0.950693,245.345,801.843,0.74095,267.499,801.688,0.778721,232.187,788.436,0.742085,191.783,801.818,0.704863,165.208,801.597,0.713941,191.894,779.544,0.729574
603,196.452,312.172,0.914745,223.019,369.859,0.907963,178.488,369.992,0.855147,160.564,454.639,0.926961,178.501,401.061,0.88752,263.153,365.527,0.902049,272.245,445.585,0.930655,267.491,383.323,0.937399,209.699,521.451,0.82281,182.991,521.411,0.829826,191.745,650.341,0.828358,187.505,766.247,0.846215,236.514,521.439,0.839524,240.943,650.549,0.858195,245.374,770.671,0.828307,191.747,307.65,0.934565,200.957,303.083,0.948754,183.044,329.858,0.436835,227.49,303.113,0.93929,245.357,801.79,0.758442,267.513,801.65,0.789517,232.233,784.093,0.735103,191.761,801.704,0.674979,165.216,797.408,0.680195,191.91,770.824,0.719038
604,196.45,312.171,0.91203,223.064,369.846,0.908609,178.548,369.971,0.85314,156.477,454.577,0.932275,174.174,396.796,0.883416,263.179,365.521,0.900637,272.24,445.603,0.931701,267.502,379.062,0.94417,205.378,521.444,0.824947,182.922,521.393,0.826221,187.553,646.071,0.814888,187.424,766.266,0.83851,236.461,521.429,0.84277,240.96,650.508,0.857724,245.37,766.463,0.833239,191.747,307.649,0.933077,200.95,303.087,0.948457,183.064,329.839,0.434523,227.483,303.124,0.942975,241.021,801.75,0.767114,267.468,801.611,0.788547,232.25,783.968,0.73337,191.666,801.742,0.671059,160.966,797.483,0.690143,191.9,775.081,0.717137
605,196.37,316.587,0.912022,223,369.871,0.908954,178.498,369.954,0.845967,156.485,454.521,0.937942,174.182,396.639,0.872365,263.108,365.59,0.898902,272.17,445.63,0.94278,267.573,379.046,0.950282,205.35,525.771,0.819572,178.654,521.508,0.815784,187.502,650.528,0.827409,187.436,766.351,0.843059,236.446,525.771,0.834018,241.019,654.777,0.869793,245.403,770.599,0.839132,191.7,307.744,0.922214,200.873,303.206,0.953572,183.054,329.847,0.304815,227.471,303.213,0.946705,245.353,801.808,0.77912,267.509,801.634,0.802171,232.246,783.956,0.745183,191.66,801.806,0.673585,160.97,797.56,0.694943,191.92,775.178,0.728245
606,196.326,316.639,0.916717,218.652,369.848,0.900576,169.667,369.913,0.847116,156.502,450.339,0.939456,174.146,396.612,0.872586,262.987,365.57,0.891619,272.13,445.627,0.944253,267.54,378.844,0.973496,205.326,521.546,0.821555,178.628,521.512,0.812692,191.652,654.724,0.835034,187.45,766.435,0.839205,236.437,521.503,0.840489,249.764,654.764,0.856606,249.73,770.633,0.83246,187.557,307.76,0.918928,200.835,303.242,0.958061,182.966,329.815,0.286982,227.44,303.243,0.942905,245.383,801.89,0.742796,267.535,801.706,0.778384,236.366,783.971,0.743202,191.687,801.88,0.683863,160.962,801.674,0.71285,191.906,779.549,0.727328
607,196.318,320.96,0.920824,218.702,369.946,0.915412,174.107,370.042,0.855355,156.479,450.335,0.934756,174.06,396.723,0.878541,262.961,369.756,0.896286,272.155,445.633,0.940011,267.571,374.68,0.984082,205.253,525.765,0.826124,178.604,521.524,0.815445,191.655,654.743,0.834669,187.474,766.363,0.844017,232.262,521.538,0.844572,240.88,654.837,0.869463,245.291,770.737,0.834394,187.555,307.836,0.910802,200.818,303.277,0.955821,182.973,329.969,0.329985,227.409,303.321,0.937975,245.361,801.876,0.753439,267.519,801.7,0.78134,232.158,788.426,0.765326,191.703,801.811,0.67596,165.167,797.538,0.695153,191.895,775.18,0.726337
608,196.342,321.032,0.924453,222.938,370.041,0.925788,178.603,370.178,0.866361,156.519,454.558,0.926967,169.714,396.751,0.884888,262.919,369.825,0.896369,272.196,445.601,0.937437,267.594,374.702,0.986253,205.24,525.789,0.827074,178.599,521.528,0.816341,187.556,654.767,0.838484,187.45,766.261,0.842497,232.238,525.779,0.84719,240.864,654.819,0.869961,241.025,770.73,0.834577,191.676,312.089,0.907621,200.817,303.311,0.95222,182.966,334.132,0.397192,227.378,303.368,0.928284,245.364,801.837,0.760814,267.509,801.677,0.784468,232.144,788.427,0.76189,191.709,801.737,0.666018,165.169,797.443,0.68183,191.878,770.824,0.720389
609,196.391,321.019,0.921755,222.913,370.046,0.920557,174.19,370.208,0.861234,156.511,454.614,0.924478,169.697,401.001,0.89492,262.962,369.819,0.902713,272.235,445.69,0.927049,267.574,378.883,0.978158,200.986,525.862,0.823721,178.489,525.822,0.804804,187.368,654.888,0.835296,187.396,766.396,0.837781,232.196,525.814,0.84639,240.836,654.83,0.867775,245.318,770.71,0.839284,191.727,312.102,0.914687,200.848,303.305,0.948441,182.993,334.154,0.508738,227.366,303.391,0.918336,245.359,801.866,0.773391,267.493,801.697,0.794202,232.178,784.099,0.765632,187.533,801.844,0.659516,160.946,801.62,0.685212,191.875,775.217,0.730088
610,196.353,321.027,0.923815,218.659,370.046,0.916639,174.043,370.206,0.858436,156.521,454.609,0.926735,169.663,400.994,0.901528,262.912,369.826,0.900306,276.462,445.65,0.920936,267.582,374.707,0.983171,200.981,525.841,0.827865,174.197,525.806,0.807901,187.407,654.907,0.845902,187.429,766.335,0.851724,232.199,525.79,0.851075,236.599,654.83,0.872347,245.282,770.69,0.841323,191.689,312.094,0.909821,200.815,303.317,0.950319,182.913,334.139,0.486126,227.342,303.405,0.911472,245.347,801.863,0.773264,267.505,801.697,0.801352,232.163,784.088,0.763471,191.659,801.797,0.678338,160.988,797.542,0.696425,191.894,775.14,0.744669
611,196.345,321.118,0.926373,218.663,370.026,0.916805,174.065,370.171,0.857745,160.574,454.598,0.927151,169.617,400.989,0.905581,262.908,369.81,0.898984,276.531,445.584,0.919554,267.617,374.627,0.991517,201.019,525.848,0.825097,178.5,525.789,0.809283,187.371,654.86,0.845054,187.347,766.387,0.845025,232.231,525.819,0.847315,240.824,654.796,0.870349,245.295,770.704,0.841315,191.685,312.156,0.905694,200.815,303.376,0.945874,178.651,334.142,0.454241,227.339,303.423,0.910608,245.434,801.876,0.767401,267.556,801.682,0.786414,232.136,788.388,0.773475,187.551,801.84,0.680406,160.929,801.626,0.707397,191.829,775.209,0.745627
612,196.375,325.401,0.924465,218.654,370.061,0.919198,169.764,374.271,0.855924,156.516,454.636,0.921238,169.643,401.015,0.899175,258.799,369.854,0.902791,276.578,445.564,0.918274,267.609,374.604,0.999213,201.003,525.84,0.827217,174.209,525.771,0.812525,187.368,654.841,0.838848,187.34,770.629,0.826556,232.223,525.83,0.848445,240.844,654.826,0.869463,245.288,770.766,0.832412,191.716,312.203,0.90302,200.854,303.411,0.936224,182.934,334.135,0.495266,227.348,303.441,0.902081,245.335,801.918,0.754587,267.484,801.733,0.778569,232.152,788.44,0.765895,187.498,801.914,0.647003,160.903,801.698,0.685277,191.845,779.62,0.721778
613,196.341,325.371,0.923021,218.599,370.115,0.917931,169.716,374.342,0.854873,156.517,454.665,0.920128,169.633,401.02,0.899634,258.75,369.908,0.902053,276.607,445.586,0.915562,267.625,374.681,0.991044,200.958,525.885,0.826936,174.152,525.838,0.808627,187.382,654.806,0.846523,187.332,766.426,0.831193,232.192,525.865,0.848894,240.839,654.774,0.861319,245.29,770.666,0.836593,191.676,312.175,0.901249,200.827,303.396,0.940095,178.598,334.17,0.50905,227.343,303.456,0.905016,245.312,801.838,0.763898,267.486,801.641,0.773704,232.14,784.065,0.745369,191.658,801.847,0.664104,160.938,801.659,0.694089,191.831,779.527,0.730442
614,196.304,325.371,0.926091,218.684,370.134,0.922278,174.102,374.393,0.852844,156.499,454.685,0.918884,165.379,401.023,0.912245,258.796,369.898,0.90237,280.896,445.55,0.914747,267.655,374.702,0.986792,200.944,525.908,0.826961,174.152,525.857,0.805643,187.342,654.827,0.839244,187.312,766.417,0.830304,232.172,525.889,0.84944,240.825,654.794,0.863966,245.354,770.693,0.834535,187.541,312.178,0.897904,200.769,303.386,0.946699,178.557,334.183,0.463092,227.307,303.419,0.916982,245.367,801.847,0.752903,267.521,801.652,0.773134,232.193,784.102,0.744151,187.53,801.862,0.65536,160.906,801.65,0.687328,191.822,775.241,0.730696
615,196.27,325.388,0.930357,218.683,370.085,0.922794,174.104,374.315,0.858313,156.466,454.648,0.9211,165.354,401.059,0.919838,258.797,369.853,0.896292,280.893,445.53,0.91275,267.722,378.946,0.971185,200.965,525.831,0.829723,174.179,525.772,0.810734,187.342,654.788,0.844378,187.279,770.622,0.834771,232.179,525.813,0.853042,240.922,654.768,0.864647,245.352,770.722,0.834222,187.502,312.184,0.896794,196.641,303.396,0.949413,178.512,334.159,0.438184,223.175,303.402,0.917539,245.421,801.858,0.756863,267.547,801.646,0.772571,232.187,788.416,0.754055,191.661,801.889,0.673502,160.908,801.697,0.703183,191.804,779.586,0.740109
616,196.243,325.383,0.932155,218.658,370.067,0.92157,174.093,374.289,0.859422,156.469,454.639,0.922831,165.317,401.077,0.920576,258.748,369.829,0.895859,276.626,445.548,0.913549,267.741,378.887,0.974231,200.956,525.764,0.834084,174.173,521.527,0.814384,187.393,654.769,0.845293,187.311,770.654,0.836974,232.176,521.537,0.85688,240.898,654.713,0.862138,245.382,770.718,0.830797,187.477,312.18,0.896316,196.606,303.401,0.954346,174.21,334.178,0.425119,223.128,303.432,0.908316,245.442,801.871,0.732682,267.55,801.655,0.756935,232.198,788.43,0.744292,191.737,801.919,0.679764,160.965,801.734,0.704713,191.791,779.642,0.73656
617,196.226,325.384,0.931461,218.682,370.102,0.922305,174.178,374.328,0.859081,160.565,454.655,0.920661,165.258,401.036,0.921276,258.758,369.832,0.894682,280.971,445.573,0.915523,267.764,378.862,0.974888,200.957,525.847,0.827365,174.178,525.793,0.806712,187.397,654.76,0.841564,187.294,770.627,0.83211,232.172,525.829,0.848221,245.347,650.542,0.845404,245.442,770.665,0.827208,187.454,312.171,0.894689,196.595,303.408,0.95698,174.123,334.215,0.403886,223.137,303.48,0.899958,245.43,801.855,0.736256,267.541,801.642,0.7589,232.225,784.074,0.730185,191.704,801.923,0.668971,160.938,801.739,0.699979,191.809,779.615,0.732644
618,196.192,321.112,0.930624,222.912,370.13,0.924554,178.594,374.356,0.860047,156.512,454.603,0.92083,165.165,396.731,0.922945,258.783,369.853,0.89526,280.987,445.632,0.909784,267.739,378.894,0.975092,200.969,525.857,0.83139,174.203,525.784,0.809024,187.398,654.772,0.844236,183.093,770.609,0.835156,232.174,525.866,0.851803,240.913,654.753,0.866618,245.351,770.672,0.839212,187.41,312.15,0.892035,196.563,303.387,0.962994,174.06,334.261,0.372933,223.151,307.593,0.897529,245.42,801.856,0.768123,267.516,801.641,0.785778,232.193,784.078,0.737173,191.679,801.912,0.671112,160.908,801.716,0.705084,191.771,779.564,0.740073
619,192.14,325.381,0.93067,222.97,370.114,0.931496,182.964,374.315,0.865425,156.525,454.582,0.920103,165.127,396.663,0.927964,262.937,369.855,0.900889,280.983,445.683,0.905471,267.739,378.885,0.970604,200.972,525.867,0.829653,174.205,525.772,0.809025,187.387,654.804,0.849383,183.068,770.716,0.826726,232.174,525.895,0.850099,240.874,654.801,0.871217,240.985,770.678,0.83021,187.365,312.176,0.883769,196.528,303.393,0.966023,169.775,334.287,0.291134,223.152,303.473,0.901321,245.305,801.838,0.751862,267.462,801.617,0.759628,232.092,784.068,0.717445,191.681,801.939,0.675302,160.909,801.752,0.710188,191.77,783.982,0.730793
620,192.119,325.389,0.932541,222.97,370.124,0.930796,182.989,374.353,0.869633,156.486,454.617,0.919803,165.156,396.737,0.929588,262.906,369.828,0.897502,285.356,445.617,0.906578,267.828,378.888,0.963998,200.982,525.846,0.829175,174.197,525.753,0.811423,187.355,654.826,0.846908,187.282,770.729,0.82368,232.193,525.869,0.847088,240.859,654.801,0.868196,240.989,770.788,0.820092,187.329,312.188,0.878693,196.497,303.394,0.967272,169.77,334.298,0.272974,223.119,303.459,0.897669,245.344,801.886,0.741682,267.495,801.66,0.760402,232.077,788.496,0.725208,191.68,801.949,0.662653,160.927,801.753,0.698389,191.787,784.046,0.728422
621,192.113,325.396,0.931261,222.971,370.083,0.931847,182.984,374.296,0.869731,156.489,454.599,0.922011,165.185,396.634,0.922662,262.918,369.793,0.895205,285.407,445.593,0.910508,267.892,378.834,0.957225,200.969,525.818,0.833017,174.174,521.529,0.816531,187.327,654.822,0.850909,183.008,770.649,0.832873,232.187,525.848,0.848864,236.631,654.808,0.875378,240.988,770.718,0.833604,187.326,312.208,0.877387,196.488,303.411,0.967553,169.73,334.307,0.270375,223.095,303.468,0.895985,245.404,801.816,0.764717,267.498,797.535,0.773582,232.095,788.472,0.737127,191.659,801.889,0.684526,160.883,801.696,0.719174,191.717,779.638,0.739778
622,192.1,325.39,0.933492,222.97,370.054,0.933294,182.964,374.266,0.870106,156.493,454.697,0.914471,165.148,396.639,0.928484,258.782,369.752,0.889471,285.479,445.605,0.909505,272.021,374.713,0.956239,200.974,525.822,0.830835,174.179,521.542,0.815056,183.059,654.868,0.845078,182.973,770.763,0.823521,232.19,525.84,0.846862,240.861,654.847,0.875877,245.304,770.758,0.827856,187.302,312.204,0.87732,196.463,303.403,0.969242,169.688,334.32,0.316602,223.06,303.451,0.896434,245.422,801.868,0.763035,267.527,801.634,0.774862,232.137,788.469,0.735662,187.565,801.981,0.669932,160.862,801.783,0.711226,191.73,784.059,0.737491
623,192.131,325.447,0.93683,223.005,370.074,0.940666,183.06,374.275,0.879108,156.498,454.698,0.91667,161.015,396.61,0.934533,262.893,369.787,0.893328,289.764,445.632,0.908501,272.031,378.957,0.938353,200.959,525.794,0.837067,174.174,521.524,0.818622,187.36,654.843,0.858556,183.065,770.753,0.830421,232.162,525.803,0.856224,236.611,654.799,0.878389,245.303,770.688,0.834165,187.352,316.516,0.878085,196.482,303.447,0.961175,169.754,334.326,0.341192,223.037,303.46,0.896854,245.439,801.871,0.75364,267.559,801.623,0.768118,232.141,788.393,0.725403,191.722,801.971,0.684736,160.936,801.792,0.719515,191.76,784.055,0.745701
624,192.123,325.478,0.941042,223.064,370.082,0.947834,187.315,374.277,0.891777,156.515,459.013,0.913196,161.022,396.715,0.936389,262.957,369.786,0.901303,289.778,445.689,0.905232,272.098,378.947,0.930694,200.955,521.529,0.843413,174.165,521.461,0.825247,183.07,654.785,0.847501,182.972,770.757,0.830185,232.153,521.538,0.864236,236.55,654.794,0.883078,240.953,770.688,0.835702,187.354,316.569,0.877229,196.462,303.47,0.96097,169.772,334.373,0.31893,223.046,303.468,0.898234,245.398,801.871,0.749385,267.549,801.619,0.757501,232.042,784.1,0.72636,191.71,801.963,0.682093,160.911,801.797,0.718313,191.701,784.057,0.748618
625,192.113,325.498,0.940261,223.06,370.129,0.951175,187.332,374.332,0.895098,156.51,459.028,0.911344,161.009,396.67,0.936832,262.936,369.837,0.904844,289.792,445.633,0.91199,272.109,374.65,0.945496,200.947,525.792,0.839325,174.162,521.536,0.816846,183.079,654.821,0.842038,183.01,770.834,0.820457,232.149,525.798,0.861706,236.632,654.853,0.881278,241.005,770.81,0.819729,187.342,316.614,0.871149,196.451,303.486,0.959593,169.71,334.448,0.317197,223.064,303.486,0.899764,249.722,801.922,0.734061,267.55,801.661,0.754068,232.078,788.515,0.72925,191.734,802.002,0.67308,160.925,801.825,0.706913,191.722,788.439,0.741419
626,192.116,325.539,0.943585,223.058,370.156,0.951658,187.291,374.343,0.892166,156.498,459.001,0.913589,160.979,396.694,0.936972,262.958,369.898,0.91222,289.766,445.637,0.906772,272.187,374.636,0.937683,200.937,525.791,0.839327,174.116,521.538,0.817504,183.027,654.807,0.839285,183.014,770.791,0.822483,232.156,525.789,0.861769,236.62,654.847,0.87829,241.03,770.797,0.824139,187.348,316.658,0.871019,196.456,307.598,0.957097,169.713,334.461,0.319541,223.071,307.592,0.900834,245.391,801.907,0.747867,267.532,801.671,0.763321,232.121,788.518,0.734851,191.674,801.971,0.671896,160.904,801.792,0.704909,191.762,788.39,0.740485
